GEOID,unique_id,race_imputed,imputation_probability,date,city,state,zip,county,highest_force,armed,Total_popE,NH_WhiteE,NH_BlackE,Hisp_LatinoE,IncomeE,income_quartile,income_quintile,income_percentile,income_bins_200,NH_WhiteP,NH_BlackP,Hisp_LatinoP,Majority
08069001711,16587,White,,2015-08-31,Loveland,CO,80537,Larimer,Gunshot,Armed,4837,3782,0,973,62262,2,3,50,100,0.7818896009923506,0,0.2011577424023155,White
13145120404,16588,White,,2015-08-31,Hamilton,GA,31811,Harris,Tasered,Unarmed,4697,3537,1007,52,70994,3,4,61,122,0.7530338513945072,0.21439216521183735,0.011070896316797956,White
39061001000,16589,Black,,2015-08-31,Cincinnati,OH,45202,Hamilton,Tasered,Unarmed,1643,1100,400,92,74514,3,4,65,130,0.6695069993913573,0.24345709068776628,0.05599513085818624,White
40119011302,16583,White,,2015-08-30,Cushing,OK,74023,Payne,Gunshot,Armed,3646,3038,109,120,49627,2,2,30,60,0.8332419089413056,0.029895776193088315,0.03291278113000549,White
04019003702,16584,Hispanic/Latino,,2015-08-30,Tucson,AZ,85706,Pima,Gunshot,Armed,7190,417,122,6132,25283,1,1,4,7,0.05799721835883171,0.016968011126564674,0.8528511821974966,Hispanic/Latino
17031310800,16580,Hispanic/Latino,,2015-08-29,Chicago,IL,60608,Cook,Gunshot,Uncertain,4272,602,57,3296,62202,2,3,50,99,0.1409176029962547,0.013342696629213483,0.7715355805243446,Hispanic/Latino
48029181809,16581,Hispanic/Latino,,2015-08-29,San Antonio,TX,78249,Bexar,Gunshot,Armed,5890,1834,353,3258,53552,2,2,37,73,0.31137521222410863,0.0599320882852292,0.5531409168081494,Hispanic/Latino
32003003626,16582,Black,,2015-08-29,North Las Vegas,NV,89030,Clark,Gunshot,Armed,4381,1125,741,1653,95000,4,5,81,162,0.2567906870577494,0.16913946587537093,0.37731111618351976,
49049003204,16575,White,,2015-08-28,Spanish Fork,UT,84660,Utah,Gunshot,Armed,2770,2322,0,382,55227,2,2,40,79,0.8382671480144405,0,0.1379061371841155,White
06073008702,16576,White,,2015-08-28,San Diego,CA,92108,San Diego,Gunshot,Armed,5377,2583,302,1418,88952,4,4,78,155,0.4803793937139669,0.05616514785196206,0.2637158266691464,
48029181902,16577,Hispanic/Latino,,2015-08-28,San Antonio,TX,78255,Bexar,Gunshot,Unarmed,8551,3932,174,3465,119006,4,5,92,183,0.45982925973570343,0.020348497251783417,0.4052157642381008,
36119003300,16578,Black,,2015-08-28,Mt. Vernon,NY,10553,Westchester,Gunshot,Unarmed,3023,59,2482,373,75598,3,4,66,132,0.01951703605689712,0.8210387032748925,0.12338736354614621,Black
48183000900,16579,White,,2015-08-28,Longview,TX,75604,Gregg,Gunshot,Armed,3267,1360,977,850,30754,1,1,7,13,0.41628405264768903,0.2990511172329354,0.2601775329048056,
06001403702,16569,Black,,2015-08-27,Oakland,CA,94610,Alameda,Gunshot,Armed,1883,1020,307,208,101375,4,5,85,169,0.5416887944768985,0.16303770578863516,0.11046202867764206,White
06037127220,16571,Hispanic/Latino,,2015-08-27,Los Angeles,CA,91405,Los Angeles,Gunshot,Armed,4959,1199,169,2928,43188,1,2,21,41,0.24178261746319823,0.034079451502319016,0.5904416212946159,Hispanic/Latino
48113002703,16572,Black,,2015-08-27,Dallas,TX,75210,Dallas,Gunshot,Armed,5901,37,3907,1834,34567,1,1,10,20,0.006270123707846128,0.6620911709879681,0.3107947805456702,Black
47165021009,16566,White,,2015-08-26,Hendersonville,TN,37075,Sumner,Gunshot,Armed,5733,4826,572,16,67099,3,3,57,113,0.8417931275074132,0.09977324263038549,0.0027908599337170764,White
47065010431,16568,White,,2015-08-26,Hixson,TN,37343,Hamilton,Gunshot,Armed,7152,5971,676,124,61861,2,3,49,98,0.8348713646532439,0.094519015659955255,0.017337807606263984,White
12057010304,16561,White,,2015-08-25,Thonotosassa,FL,33592,Hillsborough,Gunshot,Armed,3744,2949,165,166,62348,2,3,50,100,0.7876602564102564,0.044070512820512824,0.04433760683760684,White
04013112201,16562,White,,2015-08-25,Phoenix,AZ,85009,Maricopa,Gunshot,Armed,5623,421,16,5073,49080,2,2,29,58,0.07487106526765072,0.002845456162191001,0.9021874444246843,Hispanic/Latino
35049010317,16563,Hispanic/Latino,,2015-08-25,Santa Fe,NM,87507,Santa Fe,Gunshot,Armed,464,308,0,156,85417,3,4,75,150,0.6637931034482759,0,0.33620689655172414,White
12086000405,16564,Hispanic/Latino,,2015-08-25,Miami,FL,33169,Miami-Dade,Gunshot,Armed,3485,64,2220,1182,50428,2,2,31,62,0.01836441893830703,0.6370157819225251,0.33916786226685797,Black
42029302500,16565,Black,,2015-08-25,West Chester,PA,19380,Chester,Gunshot,Armed,3833,2906,514,341,63229,3,3,51,102,0.7581528828593791,0.13409861727106706,0.08896425776154449,White
32003003005,16553,White,,2015-08-23,Las Vegas,NV,89145,Clark,Gunshot,Armed,4001,1576,74,1620,72100,3,4,63,125,0.3939015246188453,0.01849537615596101,0.40489877530617346,
12031010601,16554,White,,2015-08-23,Jacksonville,FL,32220,Duval,Gunshot,Armed,4151,2549,1192,255,66631,3,3,56,112,0.6140688990604674,0.28715972054926525,0.061430980486629726,White
34029713202,16555,White,,2015-08-23,Brick,NJ,08724,Ocean,Gunshot,Armed,3797,2973,162,637,93279,4,5,81,161,0.7829865683434291,0.04266526204898604,0.167764024229655,White
01043964100,16556,White,,2015-08-23,Arab,AL,35016,Marshall,Gunshot,Armed,6440,6127,0,234,34661,1,1,10,20,0.9513975155279503,0,0.03633540372670808,White
37151031504,16557,Black,,2015-08-23,Archdale,NC,27263,Randolph,Gunshot,Armed,5593,4619,432,193,73047,3,4,64,127,0.8258537457536206,0.07723940640085822,0.03450741998927231,White
27061480702,16547,White,,2015-08-22,Cohasset,MN,55721,Itasca,Gunshot,Armed,3456,3150,0,69,69932,3,3,60,120,0.9114583333333334,0,0.019965277777777776,White
06029000300,16548,White,,2015-08-22,Bakersfield,CA,93308,Kern,Gunshot,Armed,5483,3273,38,1331,40476,1,1,17,33,0.5969359839503922,0.006930512493160679,0.2427503191683385,White
36083040200,16549,Black,,2015-08-22,Troy,NY,12182,Rensselaer,Gunshot,Armed,3871,2613,729,115,34946,1,1,11,21,0.675019374838543,0.18832343063807802,0.02970808576595195,White
51099040400,16550,White,,2015-08-22,King George,VA,22485,King George,Gunshot,Armed,5319,3609,1079,346,99091,4,5,84,167,0.6785109983079526,0.20285768001504043,0.06504982139499906,White
20173009200,16551,White,,2015-08-22,Wichita,KS,67209,Sedgwick,Gunshot,Unarmed,2845,2432,131,121,57988,2,3,44,87,0.8548330404217926,0.04604569420035149,0.042530755711775045,White
53045961200,16543,White,,2015-08-21,Grapeview,WA,98546,Mason,Gunshot,Armed,4424,3814,0,390,77989,3,4,69,137,0.8621157323688969,0,0.08815551537070525,White
24015030908,16544,White,,2015-08-21,North East,MD,21901,Cecil,Gunshot,Unarmed,5540,4732,518,150,69754,3,3,60,119,0.8541516245487365,0.09350180505415162,0.02707581227436823,White
37183054204,16545,White,,2015-08-21,Wake Forest,NC,27587,Wake,Gunshot,Armed,5231,3655,1053,149,81523,3,4,72,144,0.6987191741540815,0.20129994264958898,0.028484037468935193,White
04013216832,16546,White,,2015-08-21,Scottsdale,AZ,85258,Maricopa,Tasered,Unarmed,2479,2399,10,0,93729,4,5,81,161,0.9677289229528035,0.004033884630899556,0,White
39167021300,16540,White,,2015-08-20,Beverly,OH,45715,Washington,Gunshot,Armed,5288,5070,0,100,48377,2,2,28,56,0.9587745839636914,0,0.018910741301059002,White
06071001910,16541,Hispanic/Latino,,2015-08-20,Ontario,CA,91761,San Bernardino,Gunshot,Armed,1867,313,19,1216,71167,3,4,62,123,0.1676486341724692,0.010176754151044456,0.6513122656668452,Hispanic/Latino
01125012700,16542,White,,2015-08-20,Tuscaloosa,AL,35404,Tuscaloosa,Gunshot,Armed,5578,1447,2524,1438,61569,2,3,49,98,0.25941197561850127,0.452491932592327,0.25779849408390104,
20209041600,16534,Hispanic/Latino,,2015-08-19,Kansas City,KS,66102,Wyandotte,Gunshot,Armed,3680,748,688,1925,47770,2,2,27,54,0.20326086956521738,0.18695652173913044,0.5230978260869565,Hispanic/Latino
26125150100,16535,Black,,2015-08-19,Bloomfield Hills,MI,48302,Oakland,Gunshot,Armed,3455,2155,853,127,68996,3,3,59,118,0.6237337192474675,0.24688856729377714,0.03675832127351664,White
37087920502,16536,White,,2015-08-19,Waynesville,NC,28786,Haywood,Gunshot,Armed,4999,4089,55,630,51710,2,2,34,67,0.8179635927185437,0.011002200440088018,0.1260252050410082,White
29510112300,16537,Black,,2015-08-19,St Louis,MO,63113,St. Louis City,Gunshot,Armed,1584,166,1375,0,26287,1,1,4,8,0.10479797979797979,0.8680555555555556,0,Black
53065950900,16538,White,,2015-08-19,Hunters,WA,99137,Stevens,Gunshot,Armed,1513,1377,11,17,44076,1,2,22,43,0.9101123595505618,0.007270323859881031,0.011235955056179775,White
28145950500,16539,White,,2015-08-19,New Albany,MS,38652,Union,Tasered,Unarmed,6215,5295,723,169,47614,2,2,27,54,0.8519710378117458,0.11633145615446501,0.027192276749798874,White
06085512057,16531,Hispanic/Latino,,2015-08-17,San Jose,CA,95111,Santa Clara,Gunshot,Unarmed,4116,862,74,2274,123427,4,5,93,185,0.20942662779397472,0.017978620019436346,0.5524781341107872,Hispanic/Latino
48201211700,16532,Black,,2015-08-17,Houston,TX,77026,Harris,Gunshot,Armed,3957,239,1901,1700,33301,1,1,9,18,0.060399292393227194,0.48041445539550165,0.429618397776093,
48265960602,16529,White,,2015-08-16,Kerrville,TX,78028,Kerr,Gunshot,Armed,2548,1576,14,937,51493,2,2,33,66,0.6185243328100472,0.005494505494505495,0.36773940345368916,White
06085503213,16530,Hispanic/Latino,,2015-08-16,San Jose,CA,95111,Santa Clara,Gunshot,Armed,5351,157,19,1791,66250,3,3,56,111,0.02934031022238834,0.0035507381797794803,0.3347037936834237,
06037404600,16521,Hispanic/Latino,,2015-08-15,Irwindale,CA,91706,Los Angeles,Tasered,Armed,1365,93,0,1253,86250,4,4,76,151,0.06813186813186813,0,0.9179487179487179,Hispanic/Latino
32510000900,16522,White,,2015-08-15,Carson City,NV,89706,Carson City,Gunshot,Armed,5614,3505,37,2042,52188,2,2,35,69,0.6243320270751692,0.006590666191663698,0.36373352333452086,White
18077966300,16523,White,,2015-08-15,Hanover,IN,47243,Jefferson,Gunshot,Unarmed,3956,3678,92,67,48028,2,2,28,55,0.929726996966633,0.023255813953488372,0.01693629929221436,White
06029005510,16524,White,,2015-08-15,Inyokern,CA,93527,Kern,Gunshot,Armed,1552,1417,18,115,77684,3,4,68,136,0.9130154639175257,0.011597938144329897,0.0740979381443299,White
06085509001,16525,Black,,2015-08-15,Sunnyvale,CA,94085,Santa Clara,Gunshot,Armed,2696,739,46,792,108897,4,5,88,176,0.2741097922848665,0.017062314540059347,0.29376854599406527,
24033802407,16516,Black,,2015-08-14,Spauldings,MD,20743,Prince George's,Gunshot,Unarmed,3203,99,2970,61,50521,2,2,32,63,0.030908523259444272,0.9272556977833282,0.019044645644708084,Black
48259970500,16517,Hispanic/Latino,,2015-08-14,Boerne,TX,78006,Kendall,Gunshot,Armed,7432,4234,48,2997,73797,3,4,65,129,0.5696986006458558,0.006458557588805167,0.4032561894510226,White
36085031901,16518,Black,,2015-08-14,New York City,NY,10303,Richmond,Gunshot,Armed,3293,311,1654,1057,40313,1,1,17,33,0.09444275736410568,0.5022775584573337,0.3209839052535682,Black
09013529100,16519,White,,2015-08-14,Bolton,CT,06043,Tolland,Gunshot,Armed,4902,4313,41,319,112622,4,5,90,179,0.8798449612403101,0.008363933088535292,0.06507547939616483,White
39095005300,16507,Black,,2015-08-12,Toledo,OH,43605,Lucas,Gunshot,Armed,2181,1294,97,584,34679,1,1,10,20,0.5933058230169647,0.044475011462631824,0.2677670793214122,White
06001401400,16508,Black,,2015-08-12,Oakland,CA,94612,Alameda,Gunshot,Armed,4895,1274,1518,982,67863,3,3,58,115,0.2602655771195097,0.3101123595505618,0.2006128702757916,
35025000704,16509,White,,2015-08-12,Hobbs,NM,88242,Lea,Gunshot,Armed,2342,1354,0,973,68542,3,3,59,117,0.578138343296328,0,0.41545687446626817,White
06065043519,16510,Hispanic/Latino,,2015-08-12,Hemet,CA,92545,Riverside,Gunshot,Armed,1119,922,63,93,42713,1,1,20,40,0.8239499553172476,0.05630026809651475,0.08310991957104558,White
06037236400,16511,Black,,2015-08-12,Los Angeles,CA,90008,Los Angeles,Gunshot,Armed,4368,404,3426,330,90102,4,4,79,157,0.0924908424908425,0.7843406593406593,0.07554945054945054,Black
48135000600,16503,White,,2015-08-11,Odessa,TX,79762,Ector,Gunshot,Armed,5381,1365,150,3571,53373,2,2,37,73,0.25367032150157964,0.02787585950566809,0.6636312952982717,Hispanic/Latino
48309003000,16504,White,,2015-08-11,Waco,TX,76708,McLennan,Gunshot,Armed,3467,1982,696,711,35313,1,1,11,21,0.5716758004038073,0.20074992789154888,0.2050764349581771,White
16017950300,16505,White,,2015-08-11,Sandpoint,ID,83864,Bonner,Gunshot,Armed,3941,3568,8,169,46186,1,2,25,50,0.9053539710733316,0.0020299416391778738,0.04288251712763258,White
04013422506,16501,White,,2015-08-10,Gilbert,AZ,85234,Maricopa,Gunshot,Unarmed,5165,3868,207,767,78402,3,4,69,138,0.7488867376573088,0.040077444336882866,0.14849951597289449,White
40019892801,16496,White,,2015-08-09,Ardmore,OK,73401,Carter,Gunshot,Armed,2876,1234,404,548,40087,1,1,16,32,0.4290681502086231,0.1404728789986092,0.1905424200278164,
06085503710,16497,Hispanic/Latino,,2015-08-09,San Jose,CA,95116,Santa Clara,Gunshot,Armed,3455,247,16,1994,48270,2,2,28,56,0.07149059334298119,0.004630969609261939,0.5771345875542692,Hispanic/Latino
18097360102,16498,Black,,2015-08-09,Indianapolis,IN,46218,Marion,Gunshot,Armed,2126,319,1645,65,25054,1,1,3,6,0.15004703668861713,0.7737535277516463,0.03057384760112888,Black
42079210800,16499,White,0.98162812,2015-08-09,Pittston,PA,18640,Luzerne,Gunshot,Armed,3131,2833,81,202,29342,1,1,6,11,0.90482274033855,0.02587032896838071,0.06451612903225806,White
45035010503,16492,Black,,2015-08-08,Summerville,SC,29483,Dorchester,Gunshot,Armed,5201,4114,841,108,74430,3,4,65,130,0.7910017304364545,0.16169967313978081,0.020765237454335703,White
48473680202,16493,Black,0.495508733,2015-08-08,Brookshire,TX,77423,Waller,Gunshot,Armed,6296,788,1592,3826,42064,1,1,19,38,0.12515883100381195,0.25285895806861497,0.6076874205844981,Hispanic/Latino
53063000400,16494,White,,2015-08-08,Spokane,WA,99207,Spokane,Gunshot,Armed,3853,2911,48,329,43889,1,2,22,43,0.7555151829743058,0.012457825071372957,0.0853880093433688,White
37071031704,16495,White,,2015-08-08,Gastonia,NC,28052,Gaston,Gunshot,Armed,4552,3284,638,570,56420,2,3,42,83,0.7214411247803163,0.14015817223198593,0.12521968365553604,White
32003002941,16480,Hispanic/Latino,,2015-08-07,Las Vegas,NV,89147,Clark,Gunshot,Armed,5943,1734,660,2576,51122,2,2,33,65,0.2917718324078748,0.1110550227158001,0.4334511189634865,
06019004218,16481,White,,2015-08-07,Fresno,CA,93723,Fresno,Gunshot,Armed,7767,1755,116,3883,89775,4,4,78,156,0.22595596755504055,0.014934981331273335,0.4999356250804686,
09003504800,16483,White,0.673324388,2015-08-07,Hartford,CT,06106,Hartford,Tasered,Unarmed,4591,760,1102,2338,56571,2,3,42,83,0.16554127641036812,0.24003485079503376,0.5092572424308429,Hispanic/Latino
30061964500,16484,White,,2015-08-07,Superior,MT,59872,Mineral,Gunshot,Unarmed,2246,1984,18,78,49875,2,2,31,61,0.8833481745325023,0.008014247551202136,0.034728406055209264,White
06037570204,16485,Black,,2015-08-07,Long Beach,CA,90805,Los Angeles,Gunshot,Armed,4511,568,857,2555,49720,2,2,30,60,0.12591443138993572,0.18998004876967414,0.5663932609177565,Hispanic/Latino
48439111514,16486,Black,,2015-08-07,Arlington,TX,76018,Tarrant,Gunshot,Unarmed,5993,1641,1416,2125,71544,3,4,62,124,0.2738194560320374,0.23627565493075253,0.35458034373435676,
13089023702,16476,Black,,2015-08-06,Decatur,GA,30032,DeKalb,Tasered,Unarmed,3311,322,2837,24,33438,1,1,9,18,0.09725158562367865,0.8568408335850196,0.007248565388100272,Black
21117063607,16477,Hispanic/Latino,,2015-08-06,Elsmere,KY,41018,Kenton,Gunshot,Armed,2538,2194,116,87,55995,2,3,41,81,0.8644602048857368,0.045705279747832936,0.034278959810874705,White
47037015628,16468,Hispanic/Latino,,2015-08-05,Nashville,TN,37013,Davidson,Gunshot,Armed,4080,839,2182,882,55978,2,3,41,81,0.20563725490196078,0.5348039215686274,0.2161764705882353,Black
21111004900,16469,White,,2015-08-05,Louisville,KY,40202,Jefferson,Gunshot,Armed,4844,2613,1734,77,31566,1,1,8,15,0.5394302229562346,0.3579686209744013,0.015895953757225433,White
15009031106,16470,Black,,2015-08-05,Kahului,HI,96732,Maui,Gunshot,Armed,4882,907,14,464,74964,3,4,66,131,0.18578451454321998,0.0028676771814829987,0.09504301515772225,
51760041100,16471,Black,,2015-08-05,Richmond,VA,23220,Richmond City,Gunshot,Armed,3688,3024,320,174,62950,3,3,51,102,0.8199566160520607,0.08676789587852494,0.04718004338394794,White
55079120201,16472,White,,2015-08-05,Greenfield,WI,53228,Milwaukee,Gunshot,Armed,3786,3127,96,428,48767,2,2,29,57,0.8259376650818806,0.025356576862123614,0.11304807184363444,White
53053062600,16473,White,,2015-08-05,Tacoma,WA,98409,Pierce,Gunshot,Armed,4077,1871,715,628,48790,2,2,29,58,0.458915869511896,0.17537404954623498,0.15403482953151829,
06073018700,16466,Hispanic/Latino,,2015-08-04,Oceanside,CA,92058,San Diego,Gunshot,Unarmed,39373,21946,3635,11660,51731,2,2,34,67,0.5573870418814924,0.09232214969649252,0.29614202626165137,White
17019010204,16467,Black,,2015-08-04,Rantoul,IL,61866,Champaign,Gunshot,Unarmed,4894,2817,717,948,46650,2,2,26,51,0.5756027789129546,0.1465059256232121,0.19370657948508377,White
18035001500,16460,White,,2015-08-03,Muncie,IN,47302,Delaware,Gunshot,Armed,2305,1796,351,16,25543,1,1,4,7,0.779175704989154,0.15227765726681128,0.006941431670281995,White
42075004000,16461,White,,2015-08-03,Palmyra,PA,17078,Lebanon,Gunshot,Armed,8326,7634,3,468,69684,3,3,60,119,0.9168868604371847,3.60317079029546e-4,0.056209464328609175,White
51145500102,16462,White,,2015-08-03,Powhatan,VA,23139,Powhatan,Gunshot,Armed,5295,4852,203,38,106875,4,5,87,174,0.9163361661945232,0.03833805476864967,0.007176581680830973,White
06001401000,16463,Black,,2015-08-03,Oakland,CA,94609,Alameda,Gunshot,Armed,6057,2138,1649,902,105446,4,5,87,173,0.3529800231137527,0.27224698695723953,0.1489186065709097,
48201433100,16457,White,,2015-08-02,Houston,TX,77036,Harris,Gunshot,Armed,3476,33,595,2655,33900,1,1,10,19,0.00949367088607595,0.17117376294591485,0.7638089758342923,Hispanic/Latino
54039010601,16455,White,,2015-08-01,Nitro,WV,25143,Kanawha,Gunshot,Armed,2503,2297,0,0,43162,1,2,21,41,0.9176987614862165,0,0,White
04019002604,16456,Hispanic/Latino,,2015-08-01,Tucson,AZ,85705,Pima,Gunshot,Armed,3566,989,84,1912,23389,1,1,3,5,0.2773415591699383,0.023555804823331465,0.5361749859786876,Hispanic/Latino
35001001500,16451,Hispanic/Latino,,2015-07-31,Albuquerque,NM,87102,Bernalillo,Gunshot,Armed,2397,773,75,1441,32513,1,1,8,16,0.32248644138506466,0.03128911138923655,0.6011681268251982,Hispanic/Latino
48439123302,16452,Hispanic/Latino,,2015-07-31,Fort Worth,TX,76102,Tarrant,Gunshot,Armed,5621,2954,1074,1210,85000,3,4,75,149,0.5255292652552926,0.1910692047678349,0.21526418786692758,White
35005001001,16453,White,,2015-07-31,Roswell,NM,88201,Chaves,Gunshot,Armed,5523,3011,35,2325,84013,3,4,74,148,0.5451747238819482,0.0063371356147021544,0.420966865833786,White
06093001100,16448,White,,2015-07-30,Mt Shasta,CA,96067,Siskiyou,Gunshot,Armed,2207,1678,1,363,37400,1,1,13,26,0.7603081105573176,4.5310376076121433e-4,0.16447666515632078,White
32005001000,16449,White,,2015-07-30,Gardnerville,NV,89460,Douglas,Gunshot,Armed,2611,2238,0,110,75625,3,4,66,132,0.8571428571428571,0,0.04212945231711988,White
25027731203,16443,Hispanic/Latino,,2015-07-29,Worcester,MA,01610,Worcester,Tasered,Unarmed,5600,2556,379,1932,27550,1,1,5,9,0.4564285714285714,0.06767857142857144,0.345,
49005000800,16444,White,,2015-07-29,Logan,UT,84321,Cache,Gunshot,Armed,4907,4515,0,280,31746,1,1,8,15,0.920114122681883,0,0.05706134094151213,White
06037502100,16445,Hispanic/Latino,,2015-07-29,Whittier,CA,90606,Los Angeles,Gunshot,Armed,4881,756,75,3933,59125,2,3,46,91,0.15488629379225569,0.015365703749231715,0.8057775046097111,Hispanic/Latino
35013000206,16446,Hispanic/Latino,,2015-07-29,Las Cruces,NM,88005,Dona Ana,Gunshot,Armed,2408,389,18,1907,43672,1,2,21,42,0.16154485049833886,0.007475083056478406,0.7919435215946844,Hispanic/Latino
05093010802,16439,White,,2015-07-28,Manila,AR,72442,Mississippi,Gunshot,Armed,3212,3189,7,0,54386,2,2,38,76,0.9928393524283935,0.0021793275217932753,0,White
47011010800,16440,White,,2015-07-28,Cleveland,TN,37311,Bradley,Gunshot,Unarmed,3318,2628,514,155,30956,1,1,7,13,0.7920433996383364,0.15491259795057263,0.04671488848704038,White
45063021115,16433,White,,2015-07-27,Columbia,SC,29212,Lexington,Gunshot,Armed,2432,2080,295,0,75500,3,4,66,132,0.8552631578947368,0.12129934210526316,0,White
22109001303,16434,White,,2015-07-27,Houma,LA,70363,Terrebonne,Gunshot,Armed,2841,1712,522,26,63125,3,3,51,102,0.6026047166490672,0.18373812038014783,0.009151707145371349,White
08013012205,16435,White,,2015-07-27,Boulder,CO,80302,Boulder,Gunshot,Armed,3601,2947,0,384,50790,2,2,32,64,0.8183837822826993,0,0.10663704526520411,White
45073030601,16430,White,,2015-07-26,Seneca,SC,29678,Oconee,Gunshot,Unarmed,5270,4555,380,106,69107,3,3,59,118,0.864326375711575,0.07210626185958255,0.020113851992409868,White
22017022300,16431,Black,,2015-07-26,Shreveport,LA,71109,Caddo,Gunshot,Armed,2141,152,1952,0,23750,1,1,3,5,0.07099486221391874,0.9117234936945353,0,Black
22071000702,16424,White,,2015-07-25,New Orleans,LA,70117,Orleans,Gunshot,Armed,1474,257,1062,34,21833,1,1,2,4,0.17435549525101765,0.7204884667571235,0.023066485753052916,Black
12001002101,16427,Black,,2015-07-25,Micanopy,FL,32667,Alachua,Gunshot,Armed,2070,1658,324,75,67018,3,3,57,113,0.8009661835748793,0.1565217391304348,0.036231884057971016,White
32003001501,16428,Black,,2015-07-25,Las Vegas,NV,89104,Clark,Gunshot,Armed,3030,681,396,1697,20038,1,1,2,3,0.22475247524752476,0.1306930693069307,0.5600660066006601,Hispanic/Latino
06037143901,16420,White,,2015-07-24,Studio City,CA,91604,Los Angeles,Gunshot,Armed,4363,3478,33,447,204653,4,5,100,199,0.7971579188631676,0.00756360302544121,0.10245244098097639,White
13087970200,16421,White,,2015-07-24,Brinson,GA,39825,Decatur,Gunshot,Armed,2592,2112,477,0,55938,2,3,41,81,0.8148148148148148,0.1840277777777778,0,White
37169070400,16422,White,,2015-07-24,Pinnacle,NC,27043,Stokes,Gunshot,Armed,5517,5112,7,331,60840,2,3,48,95,0.9265905383360522,0.0012688055102410732,0.05999637484139931,White
22019000601,16413,White,,2015-07-23,Lake Charles,LA,70601,Calcasieu,Tasered,Armed,3645,245,3292,40,38281,1,1,14,28,0.06721536351165981,0.9031550068587105,0.010973936899862825,Black
06061021902,16415,White,,2015-07-23,Meadow Vista,CA,95722,Placer,Gunshot,Armed,5043,4344,39,392,84046,3,4,74,148,0.8613920285544319,0.007733491969066032,0.0777315090224073,White
56009956600,16416,White,,2015-07-23,Douglas,WY,82633,Converse,Gunshot,Armed,3289,3147,0,74,90743,4,4,79,157,0.9568257829127395,0,0.02249923989054424,White
39113080400,16417,Black,,2015-07-23,Dayton,OH,45405,Montgomery,Gunshot,Armed,3527,936,2143,138,35152,1,1,11,21,0.2653813439183442,0.6075985256592005,0.03912673660334562,Black
27053026507,16418,White,,2015-07-23,Plymouth,MN,55441,Hennepin,Gunshot,Unarmed,4385,3702,21,358,92941,4,4,80,160,0.8442417331812999,0.004789053591790194,0.08164196123147092,White
45051060204,16419,White,,2015-07-23,Myrtle Beach,SC,29579,Horry,Gunshot,Armed,7837,6660,1027,111,50737,2,2,32,63,0.8498149802220237,0.1310450427459487,0.014163583003700396,White
55045960500,16408,Hispanic/Latino,,2015-07-22,Monroe,WI,53566,Green,Gunshot,Armed,4001,3783,113,30,47212,2,2,27,53,0.9455136215946014,0.028242939265183703,0.007498125468632842,White
55045960500,16409,Hispanic/Latino,,2015-07-22,Monroe,WI,53566,Green,Gunshot,Armed,4001,3783,113,30,47212,2,2,27,53,0.9455136215946014,0.028242939265183703,0.007498125468632842,White
40109100400,16410,Black,,2015-07-22,Oklahoma City,OK,73111,Oklahoma,Gunshot,Armed,2137,285,1549,76,30968,1,1,7,13,0.13336452971455312,0.7248479176415535,0.035563874590547495,Black
42101036100,16412,Black,,2015-07-22,Philadelphia,PA,19154,Philadelphia,Gunshot,Armed,3978,2360,1164,309,60341,2,3,47,94,0.5932629462041227,0.29260935143288086,0.07767722473604827,White
12011050601,16405,White,,2015-07-21,Oakland Park,FL,33334,Broward,Gunshot,Armed,3536,2334,321,679,83281,3,4,74,147,0.6600678733031674,0.09078054298642534,0.19202488687782807,White
13305970201,16406,White,,2015-07-21,Jesup,GA,31545,Wayne,Gunshot,Armed,3397,3076,169,55,64514,3,3,53,106,0.9055048572269649,0.049749779216956135,0.01619075654989697,White
13015960105,16407,White,,2015-07-21,White,GA,30184,Bartow,Gunshot,Armed,3647,3345,0,66,61763,2,3,49,98,0.9171922127776254,0,0.018097066081710994,White
17031580501,16399,Hispanic/Latino,,2015-07-20,Chicago,IL,60632,Cook,Asphyxiated/Restrained,Unarmed,4580,422,1,3667,41711,1,1,19,37,0.09213973799126637,2.183406113537118e-4,0.8006550218340611,Hispanic/Latino
40109108711,16400,White,,2015-07-20,Choctaw,OK,73020,Oklahoma,Gunshot,Armed,3498,2861,219,133,95972,4,5,82,164,0.81789594053745,0.06260720411663807,0.03802172670097198,White
48201520501,16401,Hispanic/Latino,,2015-07-20,Houston,TX,77092,Harris,Gunshot,Armed,4193,313,374,3506,41295,1,1,18,36,0.07464822322919151,0.08919627951347484,0.8361554972573336,Hispanic/Latino
06001441602,16403,Other/Unknown,,2015-07-20,Fremont,CA,94536,Alameda,Gunshot,Armed,8010,1968,128,1806,111311,4,5,89,178,0.24569288389513108,0.015980024968789013,0.2254681647940075,
39061002300,16397,Black,,2015-07-19,Cincinnati,OH,45219,Hamilton,Gunshot,Unarmed,1032,308,598,0,35321,1,1,11,21,0.29844961240310075,0.5794573643410853,0,Black
06001408700,16398,Black,,2015-07-19,Oakland,CA,94621,Alameda,Asphyxiated/Restrained,Unarmed,7536,596,2922,3451,49679,2,2,30,60,0.07908704883227176,0.3877388535031847,0.45793524416135883,
04013105800,16389,White,,2015-07-18,Phoenix,AZ,85051,Maricopa,Gunshot,Armed,6896,2275,0,4178,60546,2,3,48,95,0.32990139211136893,0,0.6058584686774942,Hispanic/Latino
